the_geom,amenity,name,cartodb_id
0101000020E6100000054C851D6B8B0DC0EF377FB850334440,restaurant,Restaurante internacional,9950
0101000020E610000095DAE621AE970EC020ED7F80B52D4440,restaurant,Don Pepín,9951
0101000020E610000075DFD68283B20DC04F2B3BB313394440,restaurant,Al Punto,9952
0101000020E6100000F33EE99F3B9C0DC0D223A188A0354440,bar,El Rincón del Ibérico,9953
0101000020E6100000E797778B769B0DC07820578FA0354440,restaurant,La Troyka,9954
0101000020E610000063BE17BA6D9A0DC0EF6A5E7AA0354440,restaurant,Lupita,9955
0101000020E610000052F98D65B0980DC0507F07509D354440,restaurant,Steak Burger,9956
0101000020E6100000B9E4130DAD990DC08EB9217CDE354440,bar,Nadie Es Perfecto,9957
0101000020E6100000B30EA2105C600DC0404D2D5BEB3B4440,restaurant,Pio XII,9958
0101000020E6100000F6AD7BD058600DC0F3BDD06DD33B4440,restaurant,Balú,9959
0101000020E6100000897956D28A5F0DC0AF7C96E7C13B4440,restaurant,Delina's,9960
0101000020E6100000EE62F5A2D1680DC0ADC909C9B83C4440,bar,Faborit,9962
0101000020E610000079E75086AA680DC05118EF22A73C4440,restaurant,VIPS,9963
0101000020E6100000EC21D04F275F0DC02D7189C8553D4440,restaurant,Tele Pescaíto,9965
0101000020E61000005E0718A76B570DC03B736AC2513E4440,restaurant,El Patio,9973
0101000020E6100000CD83AA871E070DC07D51CC8B5D384440,restaurant,La Tagliatella,9974
0101000020E6100000F2C2E7983D0A0EC09573733B45334440,cafe,Jacarandá,9975
0101000020E61000005F48E240A3AF0DC005700E32243D4440,restaurant,Baratie,9976
0101000020E61000002500A4DBB7AF0DC02796A5E7273D4440,fast_food,Zagros,9977
0101000020E6100000CDE506431D860DC0DABB500A043B4440,cafe,La Garriga,9978
0101000020E610000037C2A2224EE70CC0DC4944F8173F4440,restaurant,Restaurante Lacum,9981
0101000020E610000061EE4916E6530DC0AADC9FE63F3E4440,restaurant,Wasabi Green,9982
0101000020E6100000CB3ED9DEB8E60EC06117450F7C2A4440,restaurant,La Piadina de Rho,9983
0101000020E6100000F52A323A20990DC097885C154D3E4440,fast_food,Asador Navarro,9984
0101000020E61000000BF4E4F5BB8B0DC0C237A85890334440,restaurant,La Abadía,9985
0101000020E6100000206E3DF9AA7B0EC0B548241B592C4440,fast_food,Burger King,9986
0101000020E6100000BD2484FD8DCC0DC0F0366F9C14344440,fast_food,Burguer King,9987
0101000020E6100000058E5FD3DECB0DC0A13A0C9C22344440,bar,Lizarran,9988
0101000020E61000008E29B39CDFFB0DC039E9222AF9304440,restaurant,Ruper King,9991
0101000020E6100000E618DA4AF9FA0DC0F05014E813314440,nightclub,Sala Live,9992
0101000020E61000003C66A032FE9D0DC0A002BBF5F5364440,restaurant,GOIKO GRILL,9993
0101000020E6100000163F7C4F9B670DC007D15AD1E6364440,restaurant,GOIKO GRILL,9994
0101000020E6100000836E2F698C260DC0F9484A7A183C4440,restaurant,Jardín de China,9995
0101000020E6100000AF7C96E7C1BD0DC0D20957F613384440,fast_food,Burger King,9997
0101000020E61000004E9D47C5FF8D0DC069F51FE39B344440,pub,Tintoy Tapas,10000
0101000020E61000007F5072E206970DC0F81164A99A334440,theatre,Nave73,10003
0101000020E6100000908D9B7521810DC061D56A59083B4440,pub,Covent Garden,10004
0101000020E61000002B508BC1C3940DC08E83013A82384440,restaurant,Los Torreznos,10006
0101000020E61000009C61B4D837610DC0FE7C5BB054364440,restaurant,Los Torreznos,10007
0101000020E61000002C4A09C1AAAA0DC08399000D80334440,bar,La Rebujita,10008
0101000020E610000006346CEFAE8E0DC01245926AE93A4440,pub,The Highlander,10058
0101000020E6100000AFAD444541650DC0AE2D3C2F15364440,restaurant,El Pescaíto,10059
0101000020E610000091F359F9C0890DC0322A5F86B5334440,restaurant,El Rincón Asturiano,10106
0101000020E6100000D8FA7D5AA0B80DC0CB9992510A3D4440,cafe,Cafetería Santillán,10245
0101000020E61000000EE3C9C91F670DC0788A0BF615364440,restaurant,Cosme,10294
0101000020E6100000570163224AE00EC03623DE95B83C4440,pub,Gaelish Corner,10341
0101000020E6100000912BF52C08D50EC085211741083C4440,cafe,Atuel,10342
0101000020E6100000E055C50A6D9F0DC08DA72F95C83B4440,bar,Ponlo Tu,10615
0101000020E610000018699890C59C0DC0469561DC0D3C4440,bar,La Llama,10616
0101000020E6100000CC30A479B69D0DC06E2585C31C3C4440,atm,Bankia,10617
0101000020E610000035DF77C201930DC0C4A16DEB5D3B4440,bar,Bar la Remonta,10618
0101000020E61000003B2EF4D25E8E0DC03AD8518B773B4440,atm,IberCaja,10620
0101000020E61000002CB011D264A00DC015472FB4843B4440,bar,Bar Muñoz,10623
0101000020E6100000E7A331FF8DA20DC0BC9F0903853B4440,bar,Cervecería Peralta,10625
0101000020E61000007BF65CA626910DC00945042D6E3B4440,gambling,Trébol,10627
0101000020E61000005DA9C2FA9A900DC08FCEAF9C733B4440,bar,Casa Aurelio,10628
0101000020E61000000BCCAF8B479E0DC03882548A1D3C4440,bar,El Verduras,10629
0101000020E61000004D2B2A87BB8F0DC03FA9F6E9783B4440,bar,Bar Pascual,10631
0101000020E61000008FDFDBF4678F0DC08C40063C7A3B4440,gambling,Luckia,10632
0101000020E610000035CDE0945E900DC0008459B2743B4440,bar,Casa Sotero,10633
0101000020E61000002D8320F6F8930DC00AA359D93E3B4440,gambling,Sala Versalles,10636
0101000020E61000005117844DF8900DC08599B67F653B4440,bar,Bar 322,10637
0101000020E6100000F4BE96FCF4940DC03793CA6F2C3B4440,casino,Casino Park,10639
0101000020E610000057CEDE196D950DC0EAF2412A203B4440,atm,bankinter,10641
0101000020E61000002459D130C6910DC08539E6E1A93B4440,restaurant,San Cristóbal,10642
0101000020E6100000C9D23DA18D720DC0C0EF3A76AB3A4440,restaurant,GoikoGrill,10644
0101000020E610000097B90A73CC730DC02BBA9AE1AB3A4440,restaurant,LaSal,10645
0101000020E6100000635D818D90760DC0308B3F40AD3A4440,pub,Moe Club,10646
0101000020E610000089505BD9F4960DC073AFDD87CD3B4440,bar,La flor de Gredos,10721
0101000020E61000003826D588AA990DC0B596B844E43B4440,bar,Bar Jerez,10722
0101000020E61000003C7B78E0AD3D0CC03D1867C2E5364440,bar,El Bolo,10811
0101000020E6100000304F4244C5430CC008AF5DDA70364440,pub,Ágora,10812
0101000020E610000008B18E3E419D0DC0AA08DC5FE2364440,bar,Bar Vinos,11088
0101000020E6100000C8D4B89278940DC07020C951253B4440,atm,Targo Bank,11091
0101000020E6100000FCA6B05241950DC06B436A7F0C3B4440,atm,BBVA,11092
0101000020E61000005F0F817E3A790DC015BD9D8E11434440,college,I.E.S. Ciudad Escolar,11095
0101000020E6100000E14F430A54950DC055F1EB2C1F3C4440,bar,Bouquet Casa de Paco,11097
0101000020E6100000C617EDF1426A0DC048D27F208A414440,restaurant,Galicia Las Tablas,11098
0101000020E6100000517CC6CF906B0DC0A86CFD99E6334440,restaurant,SIDRERÍA ASTUR,11099
0101000020E6100000DDC6B0D4C49C0DC005FA449E24364440,bar,La Paca,11101
0101000020E6100000FDBA78E4B49C0DC03BA6EECA2E364440,restaurant,Navaja,11102
0101000020E61000004C11853BBC9C0DC0562877442A364440,restaurant,Rutabaga,11103
0101000020E61000007742F9CCA39C0DC05074B8B134364440,bar,Corazón,11104
0101000020E6100000069E7B0F979C0DC021FE06921C374440,restaurant,Dimdim,11105
0101000020E6100000D61643DE179C0DC06556EF703B374440,music_venue,Fun House,11106
0101000020E61000005540EB2B59AF0DC03A7D981826364440,restaurant,Café & Tapas,11107
0101000020E6100000544843D7CF9C0DC0F54C8AEA08374440,restaurant,La Despensa,11108
0101000020E6100000C71CBA8F924D0DC0BC2A06FEA6334440,bar,Mesón Almar,11109
0101000020E6100000B156485403A80DC0A01E36EC52354440,restaurant,La Carbonería,11112
0101000020E61000000432E0D16B980DC0B34A4453D1354440,restaurant,Bambú Box,11113
0101000020E610000085419946931B0DC005E8AD70813B4440,restaurant,La cacharrería,11358
0101000020E61000003365F1ACEEE20EC082A158B8F6274440,restaurant,Chef & Chic,11115
0101000020E610000033463536855F0DC01FB9DA2F443B4440,restaurant,El abuelo,11121
0101000020E6100000E3EE62505C840DC0FB9DDCA5C3374440,restaurant,Miyama,11124
0101000020E61000002EDC03BEEC780DC09CA15D2ADB364440,restaurant,Lateral,11125
0101000020E6100000FA415DA450B60DC099A6BEE25F364440,restaurant,La Tasca de Ventura,11128
0101000020E6100000D7941A9073B10DC0748DE09057364440,cafe,Faborit,11129
0101000020E61000006DFA5866B6600DC05794128255364440,bar,Los Torreznos,11130
0101000020E61000004C930843D3080EC03E26AD53402A4440,cafe,Cafetería Sacher Panadería,11131
0101000020E6100000CDC8C5BD9E640CC0335F14F362364440,restaurant,Restaurante Sabina,11132
0101000020E6100000E11AE95619770DC0A604696BE9364440,restaurant,El Patio del Fisgón,11133
0101000020E6100000D5A35F11B2620CC03DE070D52B364440,bar,Gastro Bar Samurai,11134
0101000020E610000083120B218C640CC0910A630B41364440,bar,Bar Aquimismo,11135
0101000020E61000003B04E9BD8C5D0CC09F7422C154364440,restaurant,Las Encinas,11136
0101000020E6100000F279C5538F640CC0A6E4E6655E364440,cafe,Coffee Latino's drink and music,11137
0101000020E61000003FCAE3C4B2640DC01E0B1BAF8A414440,restaurant,Ensaladas y más,11138
0101000020E6100000EB4CEB8035F80DC09340DE0610324440,theatre,El Dragón Estragón,11139
0101000020E6100000857AFA08FC710DC08CCDD8E1F9374440,restaurant,Hamburguesa Nostra,11140
0101000020E61000006792FD987B0D0DC0B3147FCAE7304440,shop,El antojo,11141
0101000020E61000003CAC263E2DE50DC0A8F0564C5B274440,bar,Juanito,11143
0101000020E6100000EFCC5F7C2CE80DC02C1D627259274440,bar,David,11144
0101000020E6100000512BF125F9E60DC00D7D66FFF2264440,atm,CaixaBank,11146
0101000020E6100000B8DF466F5DE60DC01618B2BAD5264440,restaurant,El Monte Ararat,11147
0101000020E61000006D6D86C036E70DC0164ACBED03274440,bar,Toledo,11149
0101000020E61000002E7B6D910FE50DC05566EF31FD264440,bar,El Parque,11154
0101000020E6100000523937B753E40DC0B07E220505274440,bar,Bar Babiera,11156
0101000020E6100000276E707DB3980DC08740E4E3C9354440,restaurant,Esplore,11159
0101000020E6100000279B17CC04980DC0F949B54FC7354440,restaurant,Ozú,11160
0101000020E6100000DA05DE2461AA0DC0192F27B220354440,restaurant,Mesón Rincón de la Cava,11162
0101000020E61000001C85DA2560AA0DC097B2672A1F354440,restaurant,Mesón del Champiñón,11163
0101000020E6100000DF5394A69CAA0DC033E43334F9344440,pub,La Fontanilla,11164
0101000020E6100000E3D011AFA1AA0DC0F51DB237E7344440,bar,Cava Baja 5,11165
0101000020E6100000EAE7F28BB7AA0DC0F066B224E5344440,bar,Taberna de Conspiradores,11166
0101000020E6100000570FF340BFAA0DC073034F6BE4344440,restaurant,Taberna La Concha,11167
0101000020E6100000D34A21904BAC0DC0689192C3CC344440,restaurant,Erre Que Erre,11168
0101000020E61000003A8ABD61ECAE0DC02B8FC93DB8344440,restaurant,Lamiak,11169
0101000020E6100000BD2E0D0DD5AE0DC00D0055DCB8344440,restaurant,El Rincón de Mica,11170
0101000020E61000002A2625F37E920DC0C3CAB2710E364440,restaurant,Taberna Maldeamores,11205
0101000020E610000015CCF33BA8AF0DC0E0096245B2344440,bar,Cervecería Tere,11171
0101000020E6100000BF89D7AB7EAB0DC03D714A8AD9344440,restaurant,Julián de Tolosa,11172
0101000020E6100000B3823A408B900DC08E791D71C8354440,restaurant,The Burger Lobby,11173
0101000020E6100000AFDD2C149F610DC0B9F53F65A13A4440,restaurant,Taxi!,11174
0101000020E61000003C16DBA4A2610DC0339AA6199C3A4440,restaurant,Los Pescaítos,11175
0101000020E6100000590E999768650DC0F1BE85D09C3A4440,pub,La Abadía de Los Barriletes,11176
0101000020E61000005E8E0D935F650DC01DC9E53FA43A4440,restaurant,La Landa,11177
0101000020E6100000AEC15664CFF90CC0F8E69205A72F4440,bar,Bar Menorca,11178
0101000020E61000005E2BA1BB24AE0DC0349B6CA8BD344440,restaurant,Esteban,11179
0101000020E610000004D7CBA5A7AE0DC0DE53DE33B7344440,bar,47 Cocktail Bar,11180
0101000020E6100000A266A3CE37AD0DC01398F331C4344440,restaurant,Viejo Madrid,11181
0101000020E6100000A8F9CF3F66AC0DC0E1777874C8344440,restaurant,Casa Curro,11182
0101000020E6100000929AD1EA3F960DC056A0713CFA344440,restaurant,rayén,11183
0101000020E610000059E02BBAF5AA0DC043931F4CE5344440,restaurant,La Martina,11184
0101000020E6100000106734A8ECAA0DC04331C390E6344440,restaurant,Toma Jamón,11185
0101000020E61000006DFBC33B65AA0DC04D83A27900354440,restaurant,La Traviesa,11186
0101000020E6100000DD13DA28A1AA0DC09A547E6319354440,restaurant,Taberna Chiquita,11187
0101000020E6100000F91BA32BC7AA0DC00EFD6E151F354440,restaurant,Mesón de Don Carnal,11188
0101000020E6100000F8359204E1AA0DC030F5F3A622354440,restaurant,Rincón de Ati,11189
0101000020E61000008657923CD7370EC06226F67585424440,restaurant,De Solís,11191
0101000020E6100000D03241C351380EC02BF697DD93424440,restaurant,Montes,11192
0101000020E6100000ABE7493E1B9E0DC04EAD084845354440,restaurant,Las Bravas,11194
0101000020E61000008B451D67E49D0DC0A782401D45354440,restaurant,La Ría,11195
0101000020E610000020C54A16419D0DC0A7F809B144354440,restaurant,La Carmela,11196
0101000020E6100000FB720B02D09D0DC0D383279941354440,bar,O' Reilly's,11197
0101000020E6100000A64AEF76189E0DC038BF61A241354440,restaurant,El Rocío,11198
0101000020E6100000B0E600C11C9D0DC094CED1F423354440,restaurant,Las Brasas de Vulcano,11199
0101000020E6100000031F285C34890DC0D7789F99163B4440,restaurant,Restaurante L'Albufera,11200
0101000020E6100000C60C9E53DA8C0DC04B3ACAC16C344440,restaurant,Steak Burger,11201
0101000020E61000000D497721678B0DC0735CD77965344440,fast_food,The Good Burger,11202
0101000020E6100000C8BB7E1C288B0DC0E57915BE63344440,fast_food,KFC,11203
0101000020E6100000CCF91862AB8A0DC0586F795160344440,restaurant,Casa Luciano,11204
0101000020E6100000C4AA8B25F66A0DC0EE1120F939364440,bar,Mesón Paxairiños,11206
0101000020E6100000484E266E15A40DC05641B1BA7A364440,restaurant,La Maleta,11222
0101000020E6100000E65EBB0F9BB30DC0FB4CAC42B93D4440,bar,Hemeya,11224
0101000020E6100000AD6818E368A30DC04D90C7C2C63D4440,cafe,Menta y Chocolate,11226
0101000020E61000000FE555E7629D0DC05A04108821354440,bar,Inclán Brutal Bar,11227
0101000020E6100000F08C11E4FB9D0DC0EF67C24021354440,restaurant,La Tía Cebolla,11228
0101000020E61000009BF573547F9E0DC0373465A71F354440,restaurant,La Abuela,11229
0101000020E6100000629346167A9E0DC01B02918F27354440,nightclub,Commo,11230
0101000020E61000003CF71E2E399E0DC0FDEE67C240354440,restaurant,Amigos,11231
0101000020E61000003FDE509DB39A0DC00E3CAD9113364440,cafe,Mary Sue,11233
0101000020E6100000B5087BC9B5970DC0001AA54BFF354440,restaurant,La Pasta degl'Angeli,11234
0101000020E6100000DE4C96A47CA20DC032E6AE25E4354440,restaurant,Desengaño 13,11235
0101000020E610000094EEF8403CAC0DC09BD4867945364440,cafe,Lagerhaus,11237
0101000020E6100000F909B144B1560DC090CD9F8037374440,restaurant,Restaurante Tendido 7,11239
0101000020E61000001F285C3409530DC0903AF0202C374440,restaurant,Restaurante El Burladero,11240
0101000020E6100000BAC0406BD9550DC0F6C99B0D43374440,restaurant,Restaurante Casa Leandro,11241
0101000020E61000005787927F1C530DC05E48878730374440,restaurant,Restaurante Casa Toribio,11242
0101000020E6100000A1A58691B94D0DC046A055C103374440,restaurant,Restaurante La Tienta,11243
0101000020E610000080A0377062C30DC017F19D98F5354440,restaurant,WOK,11244
0101000020E6100000A5B9BA08F81A0EC0BF29AC54502A4440,bar,El Rincón de Caye,11245
0101000020E61000004F5DF92CCF230EC048991E5E212A4440,restaurant,Edelweiss,11246
0101000020E6100000E60E513BB2080EC024E70EACF4284440,bar,Bar La Vera,11247
0101000020E6100000746B88E06E2F0EC095CC5603392B4440,bar,Tapea y Come,11248
0101000020E6100000E42032F66FB80DC05B2D0B81B7344440,restaurant,El Landó,11251
0101000020E61000007B08F4D3C9930DC0B5EF9B0CD8344440,cafe,Chocolat,11252
0101000020E6100000BD62FCEA60430CC0058C2E6F0E304440,restaurant,La Rotonda,11254
0101000020E6100000486DE2E47EA70DC09E2C1098E2324440,cafe,Casa Ale,11255
0101000020E610000085B93885F0930DC076AB425E6A384440,bar,Bar Sylkar,11256
0101000020E61000007D19315816910DC0B09696EC33374440,restaurant,Tanín,11257
0101000020E6100000DE640A8CAB900DC0CDF1C0B634374440,restaurant,Tanin,11258
0101000020E6100000715FBD40FF330EC029779FE3A32A4440,bar,Libre,11259
0101000020E61000006BDECC4301860EC041576CDD172C4440,bar,Bar Restaurante Celedonio,11260
0101000020E61000005359B9BCDE820DC04904F40C2B3A4440,pub,La Bodega,11261
0101000020E61000003DD175E107070EC01316CBE31F294440,restaurant,La Llave,11262
0101000020E61000004A6C2D82B5900DC04DAA6C0EC6334440,bar,Casa Ecuador,11264
0101000020E61000000BEE073C30800DC03F993567333B4440,restaurant,Asgaya,11265
0101000020E610000003F1153834800DC041779329303B4440,restaurant,El Hórreo Asturiano,11266
0101000020E610000082B34A9F0C940DC020634914B5394440,restaurant,O Pazo,11268
0101000020E6100000F79FEBB1E3950DC0554A743BA0394440,restaurant,Ferreiro,11269
0101000020E61000008AD29453F1950DC059C4B0C398394440,restaurant,Gaztelupe,11270
0101000020E61000005EE5BFF682350DC06FD39FFD483B4440,pub,Dr Livingstone,11271
0101000020E6100000BF9767CAF3350DC0636765564A3B4440,bar,Roas,11272
0101000020E6100000C4E51D4C2F360DC0F1D995F14A3B4440,fast_food,Frangus,11273
0101000020E61000001A1DEB3DF08C0DC0E7F406A9253B4440,pub,La Chimenea,11276
0101000020E610000048F883262E8C0DC0AEAFBF362C3B4440,restaurant,Portobello,11277
0101000020E61000005996F9580B8D0DC055C3D9081F3B4440,restaurant,Reto Bar,11278
0101000020E610000028E494CA252F0EC085D5B37B4D2B4440,restaurant,Arriero,11279
0101000020E61000004E2E217AAD2F0EC07DD8C177512B4440,restaurant,Arriero,11280
0101000020E61000000B4B9759DF8B0DC011A8FE41243B4440,bar,Kerala,11281
0101000020E610000019EE128BCE880DC03D29931ADA3A4440,bar,Kube Madrid,11282
0101000020E61000007E271C30FE8C0DC01ED2B9EC213B4440,restaurant,Fairuz,11283
0101000020E61000003B0C9C22760C0EC04CF9B59A1A294440,bar,Las Hurdes,11284
0101000020E6100000EA28626C7C910DC07A13E8B8BF3A4440,restaurant,Empanadas Argentinas,11285
0101000020E610000030DEEA94A2900DC0AACE0FC8CA3A4440,restaurant,La Cantina,11286
0101000020E610000094CED1F4238F0DC068588CBAD63A4440,restaurant,Ginos,11287
0101000020E6100000CD63833B067A0DC090E8AFA1E53A4440,restaurant,El Qüenco de Pepa,11288
0101000020E6100000AB9910CE02880DC09C8713984E364440,restaurant,Restaurante Mandarín,11289
0101000020E61000002EF53D343D920DC0D0752B9501364440,restaurant,Udaberri,11290
0101000020E610000065236B685EA90DC0EE7893DFA2354440,restaurant,Bolero Meatballs,11292
0101000020E6100000A73517C9689E0DC097A201614C354440,restaurant,Serafina,11293
0101000020E6100000DB8651103C9E0DC0B3B1B7393A354440,pub,Dubliners,11294
0101000020E610000095383CCE7E9E0DC0823B50A73C354440,bar,+KCopas,11295
0101000020E6100000F15A536A409E0DC05843989130354440,fast_food,Tierra,11296
0101000020E6100000BC26FFEE789E0DC0D39A8B6434354440,bar,Café del Soul,11297
0101000020E61000000023C385971B0DC051A79773843B4440,restaurant,La Frasca,11359
0101000020E6100000C440D7BE809E0DC0B3F62D292D354440,restaurant,Tapas & Más,11298
0101000020E61000003EDBB463349C0DC0C4C8378023354440,restaurant,Santa Ana Tandoori,11299
0101000020E6100000119C44CE0C9C0DC0D957C3EA34354440,restaurant,La Casa del Abuelo,11300
0101000020E6100000275B6E7A619C0DC0E46C95BB2A354440,bar,Copas Rotas,11301
0101000020E6100000DB0C816D0E410EC0DB615D26D42D4440,theatre,la fortuna,11302
0101000020E6100000339B11EF4A9C0DC03E65EBCF34354440,restaurant,Mero México,11303
0101000020E6100000ED61D45A3D9C0DC0BF65A95038354440,restaurant,Labarka de Pintxos,11304
0101000020E61000007542435ABEA90DC0D2EDDBFFB6344440,restaurant,Grill Stop,11305
0101000020E610000090E854E872A90DC06C87D052C3344440,restaurant,Croqueta y Presumida,11306
0101000020E6100000A2410A9E42CE0DC04DF3339A01354440,bar,La Flor del Campo,11307
0101000020E610000086AA984A3FD10DC0E7559DD502354440,cafe,Bahía del Café,11309
0101000020E6100000233C90AB47D00DC0C0EB33677D364440,bar,Florida,11313
0101000020E61000006816B204639E0DC0B894F3C5DE3D4440,bar,Tapaterapia,11314
0101000020E610000030890EDCDC630DC08347C08D39384440,cafe,América,11316
0101000020E6100000291609B7C6010EC039F06AB933334440,fast_food,Telepizza,11317
0101000020E61000005936CE01DD620DC0D97C5C1B2A384440,cafe,Cartagena93,11320
0101000020E610000051CC8B5DEC670DC0FB777DE6AC384440,fast_food,Rodilla,11321
0101000020E610000074C64153C0670DC099654F029B384440,cafe,Río Narcea,11322
0101000020E6100000EAF2412A20680DC0D0CF7932A4384440,fast_food,Efes Kebab,11323
0101000020E610000026E2ADF36F670DC05992F249DD384440,restaurant,Tampu,11324
0101000020E610000080796DDB9C5F0DC0E00E79701C394440,restaurant,Rincón del Alba,11327
0101000020E61000005CBA38E0A9860DC07F2F8507CD364440,restaurant,La Rotisserie,11337
0101000020E6100000F7A7F9CF3F860DC05E85EF58C7364440,restaurant,Tomate,11338
0101000020E6100000A7DA5D5617160EC073D2A00D65294440,cafe,El Gallego,11341
0101000020E61000006E1393DC062A0EC0E1A7BBFC98294440,cafe,Vanesa,11342
0101000020E61000002A70B20DDC910DC04925862EF23A4440,restaurant,Jamón y Churrasco,11343
0101000020E6100000219628D6049C0DC0360C7ACAC53D4440,restaurant,Alright,11344
0101000020E61000002E6123FF82A30DC0C66E9F5566374440,bar,SB,11346
0101000020E61000005B25581CCE7C0DC039D6C56D343B4440,restaurant,La Bomba Bistrot,11347
0101000020E610000022B2FE85D4830DC00DBED5DFB7364440,restaurant,Otto,11348
0101000020E6100000A95EC834E4990DC0B7D4415E0F364440,bar,Vale,11350
0101000020E610000046BB65E2B1AA0DC0366964A1E7354440,restaurant,Awtar,11351
0101000020E6100000BBB72231411D0EC0FE06921C552A4440,restaurant,Asiático,11352
0101000020E61000003592A92798360EC0D9AC9FA3FA2A4440,fast_food,Domino's Pizza,11353
0101000020E610000002CB5BBFAAA40DC04575841D10374440,cafe,La Romana,11354
0101000020E6100000B4C12E2F65650DC08F352383DC334440,restaurant,El callegón del gato,11355
0101000020E61000008DA4935B49910DC0980FADBAB3374440,nightclub,Caravan,11356
0101000020E610000005C82B6BF61B0DC09039854B7D3B4440,restaurant,La Toñá,11360
0101000020E6100000F85F9D19B31B0DC0CCF511537D3B4440,restaurant,El rincón de Malena,11361
0101000020E61000008666E8E96D1D0DC0AD8905BEA23B4440,restaurant,El Artesano,11363
0101000020E6100000A105B2E8E7170DC00FE14ED8343B4440,restaurant,Minotauro,11364
0101000020E61000008395F9FD511A0DC09F03CB11323B4440,restaurant,AS89,11365
0101000020E6100000BBF2599E07170DC08D9B1A683E3B4440,restaurant,Lizarran,11366
0101000020E61000000A7B246FCA160DC09B786231453B4440,fast_food,Foster's Hollywood,11367
0101000020E6100000E438A6DD9E160DC0B378B130443B4440,restaurant,Ginos,11368
0101000020E6100000D2F654F3C1170DC054707841443B4440,fast_food,McDonals,11369
0101000020E6100000EBDBEE8A85160DC0F6C99B0D433B4440,restaurant,Vips,11370
0101000020E6100000EAE51CE159170DC054707841443B4440,fast_food,Pans and Company,11371
0101000020E6100000FCD698219FA10DC01030A990E1354440,pub,Edimburgo,11554
0101000020E6100000998235CEA6A30DC0D3C7D7F912374440,restaurant,Luxury,11372
0101000020E6100000B3A72E2AF3A00DC00C0D1F6C0C374440,restaurant,Jota,11373
0101000020E61000003143E389209E0DC0CB40AF8916374440,restaurant,Sanguchón,11374
0101000020E6100000962B1785B89D0DC025C0FA8914374440,restaurant,Mi Kitxen,11375
0101000020E6100000BC838E0C289A0DC0293E3E213B374440,cafe,Charlotte,11376
0101000020E61000002FF191DE819B0DC0736AC2514D374440,restaurant,Da Giuseppina,11377
0101000020E61000008D2958E36C9A0DC099D4D00660374440,bar,Cervecería Carril,11378
0101000020E6100000B9235289A19B0DC0246FCA260A374440,cafe,Gigi,11379
0101000020E6100000E7C6F484259E0DC02942EA76F6364440,restaurant,Mesón Oro y Plata,11380
0101000020E6100000171C1483769D0DC038A91E1FE3364440,restaurant,Hamburguesa Nostra,11381
0101000020E6100000145AD6FD63810DC094145800533B4440,restaurant,De María,11385
0101000020E610000022CD0EA782800DC0CFE451E0533B4440,restaurant,Apricot lounge,11386
0101000020E61000007D68D59DDD800DC004311A434A3B4440,restaurant,Appaloosa Grill,11387
0101000020E610000006DA1D520C800DC0C511B57E443B4440,restaurant,Taberna Viga-Mar's,11388
0101000020E6100000BD9AF2D71A800DC0AAC8320E3F3B4440,restaurant,Beaucoup!,11391
0101000020E6100000278E97C9CB050EC09C6F9FB01F2A4440,bar,Segovia II,11393
0101000020E61000001AF44AFECC050EC0232D95B7232A4440,bar,El Tiétar,11394
0101000020E6100000849ECDAACF050EC0197A1FA22C2A4440,cafe,Churrería-Chocolatería,11395
0101000020E610000040321D3A3DAF0DC060329FBD44374440,restaurant,jleo's,11396
0101000020E6100000DFE819B105C30DC004CF1841BE364440,bar,Gastrobar Rosales 36,11398
0101000020E61000002CED79A3FB6E0DC04BE1E6F978414440,bar,Lugano,11399
0101000020E61000000008B364E96E0DC06ABE4A3E76414440,bar,Avila La Muralla,11400
0101000020E6100000C88B964DCA6E0DC00C7ACAC573414440,bar,La Posada de Carmela,11401
0101000020E6100000CFD72C978D6E0DC0D65D8F7868414440,bar,Luso,11402
0101000020E61000002E77C13B54BE0DC033935E8A61374440,bar,Manolo,11403
0101000020E6100000FE5360B7BE7E0DC0FB01B452AD3A4440,pub,Maras,11404
0101000020E6100000B87C7FDEAF5D0DC0DA379C9E1C394440,bar,Los Tejares,11405
0101000020E610000083F92B64AE5C0DC00CB732970A394440,pub,Pippo's,11410
0101000020E6100000C3561A42DF570DC0DC4944F817394440,restaurant,La Toná,11415
0101000020E6100000C436F3F5C65A0DC0A581C41B3E394440,pub,Luman II,11416
0101000020E6100000A614CF34BC140DC0D36E4FEB913C4440,bar,La Gamba,11417
0101000020E6100000DFAFB8EE9CAC0DC0DDD0949D7E344440,bar,La Paloma,11418
0101000020E610000066385442669D0DC0AF2FC84C58354440,cafe,Market Café,11420
0101000020E6100000DFB4CF19079D0DC0BBDD81F057354440,restaurant,Bacoa,11421
0101000020E6100000733914F4CD9C0DC0C7B94DB857354440,restaurant,La Taurina,11422
0101000020E610000053D1B3B4AE9C0DC0C1864C9E57354440,restaurant,De María,11423
0101000020E61000008989BC9B5D9D0DC0BD5FBB6A54354440,cafe,Café & Té,11424
0101000020E610000039317FE085980DC01B6E1BA1FA344440,restaurant,Balón Tokio,11425
0101000020E610000055E2957F88980DC04F05DCF3FC344440,restaurant,Come Prima,11426
0101000020E61000008C56A4784B980DC0769B81DB24354440,bar,Carbones 13,11427
0101000020E610000057B5A4A31C9C0DC0EF6A03C12D354440,bar,En Babia,11428
0101000020E6100000DF9513A39D990DC0B74A0BF20E354440,restaurant,Miss Sushi,11429
